player_name,season,offense_team,roster_position,total_plays,play_distance_SUM,medium_acceleration_count_SUM,high_acceleration_count_SUM,medium_deceleration_count_SUM,high_deceleration_count_SUM,targeted_tightwindow_catch_SUM,targeted_catch_SUM,tight_window_at_throw_SUM,max_speed_max,max_speed_99,average_separation_max,average_separation_99,max_speed_0_10_yards_max,max_speed_10_20_yards_max,max_speed_30_inf_yards_max,flying_10_min,flying_20_min,separation_at_throw_VMAN,separation_at_outcome_VMAN,10ydplus_route_MEAN,20ydplus_route_MEAN,changedir_route_MEAN,expected_yac_at_catch_MEAN,YACOE_MEAN,separation_change_postthrow_MEAN,CPOE_MEAN,cod_top5_speed_entry_avg_180_,cod_top5_speed_entry_avg_90_,cod_top5_speed_exit_avg_180_,cod_top5_speed_exit_avg_90_,cod_sep_generated_overall,tracking_player_name,draft_round,draft_pick,draft_year,drafted,undrafted,draft_capital,tracking_player_name_college,games_played,receptions,rec_yards,rec_tds,yards_per_rec,yards_per_game,recs_per_game,tds_per_game,production_score,vol_tier,spd_score,burst_rt,first_step,brake_rt,route_div,sep_consistency,man_win_rt,tracking,contested_rt,tight_tgt_pct,yac_ability,qb_friendly,sharp_cuts,route_bend,cut_sep,high_vol,dist_per_play,tot_explosive,explosive_rt,ath_score,rr_grade,prospect_score,archetype
Elijah Cooks,2022.0,CASJ,WR,105.0,898.0,18.0,55.0,32.0,38.0,0.0,0.0,28.0,19.82,19.3904,10.11,9.0019,16.98,19.02,19.76,1.05,2.15,4.005,1.705,61.9047619,2.857142857,24.76190476,,,-0.08907407407,,9.1947548,14.8768758,7.2802604,15.5204952,1.21672453,,,,,False,True,0.0,Elijah Cooks,12.0,69.0,1076.0,10.0,15.6,89.7,5.75,0.8333333333333334,73.0,100-150 (Starter),19.575200000000002,52.38095238095239,16.98,36.19047619047619,27.142857140799997,9.0019,4.005,-0.08907407407,0.0,26.666666666666668,,,15.1986855,8.2375076,1.21672453,0,8.552380952380952,93.0,88.57142857142857,56.78776463059576,55.14037988315445,55.964072256875106,2.0
Jo Jo Hawkins,2022.0,NJPR,WR,83.0,842.0,21.0,45.0,14.0,31.0,0.0,0.0,11.0,17.97,17.6925,9.42,9.331822222,16.53,17.59,17.32,1.23,2.45,,,71.08433735,2.409638554,30.12048193,,,0.2558139535,,7.428211,10.213364,5.900979,11.822412,,,,,,False,True,0.0,,,,,,,,,,,50-100 (Rotational),17.50625,54.21686746987952,16.53,37.34939759036144,31.3253012056,9.331822222,,0.2558139535,0.0,13.253012048192772,,,11.017888,6.664595,,0,10.144578313253012,76.0,91.56626506024097,51.03454142267056,60.28818710668483,55.661364264677694,2.0
Ricky Pearsall,2022.0,FLUN,WR,62.0,566.0,12.0,33.0,15.0,16.0,0.0,0.0,13.0,19.28,18.8375,9.72,9.3256,16.32,18.82,18.2,1.15,2.24,,,70.96774194,1.612903226,17.74193548,,,-0.3826666667,,12.5273932,15.3255004,11.7119604,16.222749,0.3739170455,Ricky Pearsall,1.0,31.0,2024.0,True,False,70.0,Ricky Pearsall,13.0,33.0,661.0,5.0,20.0,50.8,2.5384615384615383,0.3846153846153846,38.19230769230769,50-100 (Rotational),18.518749999999997,53.2258064516129,16.32,25.806451612903224,27.258064516399998,9.3256,,-0.3826666667,0.0,20.967741935483872,,,15.7741247,12.1196768,0.3739170455,0,9.129032258064516,49.0,79.03225806451613,53.81118156901977,55.575256748055075,54.693219158537424,2.0
KeSean Carter,2022.0,TXHO,WR,108.0,958.0,17.0,60.0,52.0,28.0,0.0,0.0,16.0,19.83,19.6644,9.18,8.2811,16.72,18.75,19.76,1.05,2.14,,,63.88888889,5.555555556,18.51851852,,,-0.497755102,,8.1720548,14.7786968,6.95436,16.5581948,0.9384136778,,,,,False,True,0.0,KeSean Carter,13.0,38.0,601.0,5.0,15.8,46.2,2.923076923076923,0.3846153846153846,36.65384615384615,100-150 (Starter),19.712200000000003,55.55555555555556,16.72,25.925925925925924,26.944444445399995,8.2811,,-0.497755102,0.0,14.814814814814813,,,15.6684458,7.5632074,0.9384136778,0,8.87037037037037,88.0,81.48148148148148,58.552093174198006,50.55478603041632,54.553439602307165,2.0
Da'Shon Davis,2022.0,TNAI,WR,51.0,503.0,5.0,24.0,8.0,12.0,0.0,0.0,3.0,18.95,18.5972,9.79,9.346,15.64,17.42,18.95,1.15,2.25,,,74.50980392,1.960784314,15.68627451,,,-0.3775862069,,,13.076924,,14.2918916,0.7686915,,,,,False,True,0.0,Da'Shon Davis,12.0,36.0,421.0,3.0,11.7,35.1,3.0,0.25,28.541666666666668,50-100 (Rotational),18.773600000000002,47.05882352941176,15.64,23.52941176470588,27.8431372546,9.346,,-0.3775862069,0.0,5.88235294117647,,,13.684407799999999,,0.7686915,0,9.862745098039216,36.0,70.58823529411765,52.026551737119796,56.340218307542536,54.183385022331166,2.0
Dylan Djete,2022.0,SCWO,WR,64.0,530.0,5.0,39.0,15.0,24.0,0.0,0.0,7.0,18.15,17.7188,9.19,9.1276,16.26,18.15,17.38,1.24,2.44,,,54.6875,6.25,26.5625,,,-0.0645,,11.0328876,14.133714,10.1438204,13.4423688,,,,,,False,True,0.0,,,,,,,,,,,50-100 (Rotational),17.5494,60.9375,16.26,37.5,26.875,9.1276,,-0.0645,0.0,10.9375,,,13.788041400000001,10.588353999999999,,0,8.28125,63.0,98.4375,53.99117427388319,54.25077417939277,54.12097422663798,2.0
Melquan Stovall,2022.0,COST,WR,64.0,605.0,9.0,31.0,19.0,17.0,0.0,0.0,2.0,19.65,18.7591,9.89,9.4924,16.86,19.59,18.28,1.15,2.24,,,67.1875,1.5625,21.875,,,-1.25516129,,,11.1037948,,10.3688144,0.30156975,,,,,False,True,0.0,Melquan Stovall,3.0,13.0,106.0,0.0,8.2,35.3,4.333333333333333,0.0,26.333333333333332,50-100 (Rotational),18.519550000000002,48.4375,16.86,26.5625,27.34375,9.4924,,-1.25516129,0.0,3.125,,,10.7363046,,0.30156975,0,9.453125,48.0,75.0,51.80410574156032,56.41800540431934,54.11105557293983,2.0
Bryson Green,2022.0,OKST,WR,205.0,1731.0,38.0,126.0,50.0,53.0,0.0,0.0,49.0,18.84,18.6712,9.27,8.5605,16.52,18.39,16.67,1.13,2.45,4.755,0.99,57.56097561,1.463414634,21.46341463,,,-0.05482758621,,11.8578656,13.2241928,7.5775252,14.7650608,0.5278816,,,,,False,True,0.0,Bryson Green,11.0,36.0,584.0,5.0,16.2,53.1,3.272727272727273,0.4545454545454545,42.18181818181818,200-300 (Workhorse),17.6706,61.46341463414634,16.52,25.853658536585368,24.292682925599998,8.5605,4.755,-0.05482758621,0.0,23.902439024390244,,,13.9946268,9.7176954,0.5278816,1,8.44390243902439,179.0,87.3170731707317,54.59405805834533,53.303197875002695,53.94862796667401,2.0
J.J. Jones,2022.0,NCUN,WR,129.0,1013.0,27.0,70.0,29.0,59.0,0.0,0.0,22.0,19.85,19.241,9.26,9.13288,16.96,19.03,18.99,1.05,2.25,2.4675,1.195,58.13953488,0.7751937984,29.45736434,,,-0.1062068966,,10.0851856,14.0573524,8.577044,15.1482324,1.334676164,,,,,False,True,0.0,J.J. Jones,14.0,24.0,434.0,2.0,18.1,31.0,1.7142857142857142,0.1428571428571428,21.785714285714285,100-150 (Starter),19.115499999999997,54.263565891472865,16.96,45.73643410852713,26.58914728536,9.13288,2.4675,-0.1062068966,0.0,17.05426356589147,,,14.602792399999998,9.331114800000002,1.334676164,0,7.852713178294573,129.0,100.0,56.12836741794752,51.69294042040712,53.91065391917732,2.0
Luke McCaffrey,2022.0,TXRI,WR,56.0,488.0,8.0,30.0,26.0,12.0,0.0,0.0,11.0,20.61,19.6758,8.22,8.0364,17.5,18.21,20.61,1.05,2.05,3.68,3.27,60.71428571,0.0,14.28571429,,,-0.16,,10.813348,15.936393,4.90896,17.6422568,0.7424902545,Luke McCaffrey,3.0,100.0,2024.0,True,False,50.0,Luke McCaffrey,11.0,58.0,723.0,6.0,12.5,65.7,5.2727272727272725,0.5454545454545454,54.31818181818182,50-100 (Rotational),20.142899999999997,53.57142857142857,17.5,21.428571428571427,22.5,8.0364,3.68,-0.16,0.0,19.642857142857142,,,16.7893249,7.861154,0.7424902545,0,8.714285714285714,42.0,75.0,59.07744460339532,47.98249804904701,53.529971326221165,2.0
